graph_name,nodes,edges,initial_crossings_neato
grafo4197.71.graphml,71,97,53
grafo4198.59.graphml,59,75,25
grafo4199.64.graphml,64,86,39
grafo420.17.graphml,17,25,5
grafo4200.78.graphml,78,103,57
grafo4201.74.graphml,74,94,32
grafo4202.83.graphml,83,116,71
grafo4203.75.graphml,75,105,65
grafo4204.74.graphml,74,99,40
grafo4205.52.graphml,52,65,10
grafo4206.58.graphml,58,83,40
grafo4207.64.graphml,64,88,26
grafo4208.67.graphml,67,92,32
grafo4209.61.graphml,61,79,19
grafo421.16.graphml,16,22,2
grafo4210.53.graphml,53,70,28
grafo4211.53.graphml,53,72,16
grafo4212.55.graphml,55,69,13
grafo4213.71.graphml,71,94,37
grafo4214.58.graphml,58,82,42
grafo4215.62.graphml,62,85,30
grafo4216.53.graphml,53,79,30
grafo4217.54.graphml,54,75,35
grafo4218.55.graphml,55,67,17
grafo4219.64.graphml,64,75,11
grafo422.17.graphml,17,17,1
grafo4220.78.graphml,78,98,42
grafo4221.55.graphml,55,69,10
grafo4222.48.graphml,48,62,1
grafo4223.59.graphml,59,85,38
grafo4224.66.graphml,66,95,91
grafo4225.78.graphml,78,106,71
grafo4226.76.graphml,76,96,29
grafo4227.60.graphml,60,74,13
grafo4228.58.graphml,58,81,27
grafo4229.60.graphml,60,79,23
grafo423.19.graphml,19,21,0
grafo4230.52.graphml,52,73,34
grafo4231.62.graphml,62,83,55
grafo4232.54.graphml,54,60,7
grafo4233.75.graphml,75,105,59
grafo4234.78.graphml,78,107,52
grafo4235.57.graphml,57,88,62
grafo4236.72.graphml,72,103,57
grafo4237.62.graphml,62,88,50
grafo4238.64.graphml,64,85,41
grafo4239.61.graphml,61,76,16
grafo424.18.graphml,18,22,3
grafo4240.61.graphml,61,82,37
grafo4241.63.graphml,63,89,34
grafo4242.51.graphml,51,70,17
grafo4243.78.graphml,78,102,61
grafo4244.61.graphml,61,89,46
grafo4245.62.graphml,62,84,18
grafo4246.62.graphml,62,88,58
grafo4247.82.graphml,82,115,84
grafo4248.62.graphml,62,81,31
grafo4249.63.graphml,63,85,30
grafo425.13.graphml,13,15,2
grafo4250.65.graphml,65,79,13
grafo4251.61.graphml,61,90,53
grafo4252.59.graphml,59,83,32
grafo4253.75.graphml,75,100,53
grafo4254.77.graphml,77,110,54
grafo4255.53.graphml,53,68,8
grafo4256.56.graphml,56,75,17
grafo4257.81.graphml,81,107,54
grafo4258.58.graphml,58,76,24
grafo4259.64.graphml,64,87,46
grafo426.19.graphml,19,21,1
grafo4260.77.graphml,77,100,36
grafo4261.61.graphml,61,90,55
grafo4262.77.graphml,77,106,64
grafo4263.63.graphml,63,77,14
grafo4264.78.graphml,78,111,118
grafo4265.54.graphml,54,70,15
grafo4266.56.graphml,56,85,62
grafo4267.52.graphml,52,71,35
grafo4268.52.graphml,52,65,9
grafo4269.61.graphml,61,93,78
grafo427.26.graphml,26,34,4
grafo4270.69.graphml,69,81,12
grafo4271.73.graphml,73,91,23
grafo4272.76.graphml,76,98,30
grafo4273.73.graphml,73,90,13
grafo4274.75.graphml,75,101,49
grafo4275.56.graphml,56,76,28
grafo4276.75.graphml,75,96,32
grafo4277.59.graphml,59,79,16
grafo4278.55.graphml,55,65,10
grafo4279.57.graphml,57,71,21
grafo428.19.graphml,19,22,0
grafo4280.58.graphml,58,75,27
grafo4281.59.graphml,59,76,17
grafo4282.77.graphml,77,110,75
grafo4283.56.graphml,56,74,41
grafo4284.72.graphml,72,100,58
grafo4285.58.graphml,58,72,14
grafo4286.74.graphml,74,111,104
grafo4287.76.graphml,76,101,48
grafo4288.64.graphml,64,81,27
grafo4289.79.graphml,79,105,45
grafo429.20.graphml,20,28,7
grafo4290.66.graphml,66,84,30
grafo4291.59.graphml,59,78,27
grafo4292.75.graphml,75,103,51
grafo4293.62.graphml,62,77,14
grafo4294.85.graphml,85,107,31
grafo4295.64.graphml,64,83,20
grafo4296.55.graphml,55,68,18
grafo4297.79.graphml,79,117,136
grafo4298.73.graphml,73,91,26
grafo4299.55.graphml,55,79,60
grafo430.13.graphml,13,14,0
grafo4300.60.graphml,60,82,34
grafo4301.63.graphml,63,87,58
grafo4302.60.graphml,60,78,32
grafo4303.74.graphml,74,94,38
grafo4304.56.graphml,56,65,5
grafo4305.80.graphml,80,104,50
grafo4306.56.graphml,56,63,1
grafo4307.64.graphml,64,79,19
grafo4308.61.graphml,61,80,35
grafo4309.54.graphml,54,88,89
grafo431.13.graphml,13,15,0
grafo4310.74.graphml,74,109,97
grafo4311.79.graphml,79,118,89
grafo4312.62.graphml,62,74,20
grafo4313.61.graphml,61,89,49
grafo4314.67.graphml,67,102,84
grafo4315.59.graphml,59,80,34
grafo4316.77.graphml,77,99,37
grafo4317.77.graphml,77,102,51
grafo4318.55.graphml,55,81,40
grafo4319.61.graphml,61,85,39
grafo432.19.graphml,19,20,0
grafo4320.67.graphml,67,85,43
grafo4321.81.graphml,81,100,31
grafo4322.56.graphml,56,78,31
grafo4323.78.graphml,78,100,20
grafo4324.78.graphml,78,105,46
grafo4325.55.graphml,55,72,26
grafo4326.73.graphml,73,97,45
grafo4327.65.graphml,65,77,22
grafo4328.51.graphml,51,66,18
grafo4329.54.graphml,54,68,14
grafo433.21.graphml,21,28,2
grafo4330.58.graphml,58,72,14
grafo4331.61.graphml,61,78,27
grafo4332.54.graphml,54,69,25
grafo4333.81.graphml,81,99,22
grafo4334.48.graphml,48,65,15
grafo4335.60.graphml,60,87,45
grafo4337.68.graphml,68,95,53
grafo4338.71.graphml,71,98,50
grafo4339.55.graphml,55,67,8
grafo434.20.graphml,20,23,1
grafo4340.53.graphml,53,69,15
grafo4341.56.graphml,56,73,19
grafo4342.60.graphml,60,76,25
grafo4343.79.graphml,79,109,67
grafo4344.52.graphml,52,69,11
grafo4345.61.graphml,61,83,39
grafo4346.54.graphml,54,80,47
grafo4347.77.graphml,77,101,54
grafo4348.83.graphml,83,124,128
grafo4349.65.graphml,65,85,30
grafo435.12.graphml,12,11,0
grafo4350.80.graphml,80,106,43
grafo4351.63.graphml,63,78,27
grafo4352.57.graphml,57,67,6
grafo4353.77.graphml,77,100,40
grafo4354.76.graphml,76,106,55
grafo4355.75.graphml,75,101,33
grafo4356.55.graphml,55,73,23
grafo4357.55.graphml,55,74,29
grafo4358.55.graphml,55,87,62
grafo4359.62.graphml,62,83,27
grafo436.12.graphml,12,13,0
grafo4360.78.graphml,78,101,34
grafo4361.58.graphml,58,90,57
grafo4362.83.graphml,83,113,71
grafo4363.77.graphml,77,102,57
grafo4364.61.graphml,61,95,105
grafo4365.77.graphml,77,107,80
grafo4366.55.graphml,55,75,29
grafo4367.55.graphml,55,72,15
grafo4368.64.graphml,64,82,31
grafo4369.51.graphml,51,67,19
grafo437.12.graphml,12,13,0
grafo4370.80.graphml,80,112,52
grafo4371.71.graphml,71,96,50
grafo4372.50.graphml,50,62,5
grafo4373.60.graphml,60,82,39
grafo4374.52.graphml,52,73,33
grafo4375.53.graphml,53,63,7
grafo4376.60.graphml,60,73,12
grafo4377.65.graphml,65,82,22
grafo4378.79.graphml,79,103,42
grafo4379.76.graphml,76,101,51
grafo438.22.graphml,22,29,4
grafo4380.49.graphml,49,64,8
grafo4381.82.graphml,82,120,92
grafo4382.58.graphml,58,72,4
grafo4383.75.graphml,75,105,74
grafo4384.64.graphml,64,88,46
grafo4385.64.graphml,64,85,29
grafo4386.59.graphml,59,73,9
grafo4387.57.graphml,57,77,39
grafo4388.81.graphml,81,118,99
grafo4389.63.graphml,63,87,54
grafo439.11.graphml,11,14,0
grafo4390.59.graphml,59,89,52
grafo4391.56.graphml,56,70,27
grafo4392.61.graphml,61,75,25
grafo4393.77.graphml,77,97,29
grafo4394.55.graphml,55,76,40
grafo4395.79.graphml,79,123,148
grafo4396.63.graphml,63,83,19
grafo4397.74.graphml,74,104,52
grafo4398.57.graphml,57,71,13
grafo4399.61.graphml,61,76,17
grafo440.13.graphml,13,14,0
grafo4400.56.graphml,56,86,79
grafo4401.57.graphml,57,86,71
grafo4402.84.graphml,84,103,38
grafo4403.57.graphml,57,79,41
grafo4404.66.graphml,66,81,20
grafo4405.77.graphml,77,101,43
grafo4406.73.graphml,73,98,63
grafo4407.55.graphml,55,70,13
grafo4408.69.graphml,69,91,50
grafo4409.56.graphml,56,67,4
grafo441.11.graphml,11,11,0
grafo4410.78.graphml,78,111,83
grafo4411.64.graphml,64,79,16
grafo4412.61.graphml,61,77,18
grafo4413.64.graphml,64,87,25
grafo4414.66.graphml,66,91,50
grafo4415.56.graphml,56,70,25
grafo4416.56.graphml,56,70,24
grafo4417.65.graphml,65,90,60
grafo4418.53.graphml,53,63,8
grafo4419.61.graphml,61,80,36
grafo442.12.graphml,12,12,0
grafo4420.64.graphml,64,81,19
grafo4421.60.graphml,60,73,16
grafo4422.71.graphml,71,97,50
grafo4423.77.graphml,77,96,32
grafo4424.56.graphml,56,74,25
grafo4425.50.graphml,50,68,27
grafo4426.55.graphml,55,72,44
grafo4427.57.graphml,57,79,36
grafo4428.64.graphml,64,90,55
grafo4429.79.graphml,79,105,65
grafo443.13.graphml,13,15,2
grafo4430.72.graphml,72,99,64
grafo4431.62.graphml,62,80,21
grafo4432.78.graphml,78,105,52
grafo4433.61.graphml,61,79,30
grafo4434.57.graphml,57,80,40
grafo4435.54.graphml,54,69,16
grafo4436.60.graphml,60,78,23
grafo4437.80.graphml,80,111,86
grafo4438.55.graphml,55,66,10
grafo4439.80.graphml,80,102,48
grafo444.16.graphml,16,15,0
grafo4440.63.graphml,63,86,26
grafo4441.61.graphml,61,75,9
grafo4442.84.graphml,84,109,34
grafo4443.60.graphml,60,83,35
grafo4444.52.graphml,52,73,31
grafo4445.59.graphml,59,81,32
grafo4446.60.graphml,60,82,46
grafo4447.61.graphml,61,75,13
grafo4449.75.graphml,75,104,46
grafo445.22.graphml,22,25,2
grafo4450.70.graphml,70,93,27
grafo4451.51.graphml,51,72,32
grafo4452.57.graphml,57,76,13
grafo4453.57.graphml,57,72,22
grafo4454.68.graphml,68,96,37
grafo4455.60.graphml,60,93,53
grafo4456.58.graphml,58,74,19
grafo4457.74.graphml,74,88,19
grafo4458.63.graphml,63,87,35
grafo4459.77.graphml,77,110,68
grafo446.17.graphml,17,23,5
grafo4460.55.graphml,55,68,8
grafo4461.59.graphml,59,79,24
grafo4462.57.graphml,57,67,10
grafo4463.59.graphml,59,76,15
grafo4464.59.graphml,59,79,35
grafo4465.55.graphml,55,84,56
grafo4466.66.graphml,66,102,92
grafo4467.54.graphml,54,69,20
grafo4468.50.graphml,50,78,52
grafo4469.62.graphml,62,77,29
grafo447.14.graphml,14,16,0
grafo4470.73.graphml,73,95,50
grafo4471.77.graphml,77,107,76
grafo4472.68.graphml,68,90,27
grafo4473.48.graphml,48,61,8
grafo4474.68.graphml,68,99,98
grafo4475.55.graphml,55,67,17
grafo4476.68.graphml,68,95,40
grafo4477.76.graphml,76,103,42
grafo4478.64.graphml,64,83,21
grafo4479.68.graphml,68,90,45
grafo448.11.graphml,11,11,0
grafo4480.64.graphml,64,88,64
grafo4481.77.graphml,77,121,134
grafo4482.61.graphml,61,76,6
grafo4483.61.graphml,61,79,23
grafo4484.76.graphml,76,101,60
grafo4485.61.graphml,61,85,28
grafo4486.53.graphml,53,70,18
grafo4487.62.graphml,62,86,60
grafo4488.54.graphml,54,69,19
grafo4489.77.graphml,77,107,59
grafo449.18.graphml,18,25,5
grafo4490.65.graphml,65,96,72
grafo4491.61.graphml,61,79,13
grafo4492.76.graphml,76,102,25
grafo4493.76.graphml,76,113,97
grafo4494.62.graphml,62,78,18
grafo4495.63.graphml,63,94,80
grafo4496.56.graphml,56,79,38
grafo4497.61.graphml,61,82,66
grafo4498.77.graphml,77,105,51
grafo4499.55.graphml,55,72,18
grafo450.35.graphml,35,45,8
grafo4500.77.graphml,77,101,35
grafo4501.60.graphml,60,72,6
grafo4502.55.graphml,55,76,31
grafo4503.59.graphml,59,82,32
grafo4504.62.graphml,62,88,55
grafo4505.53.graphml,53,69,26
grafo4506.55.graphml,55,68,14
grafo4507.80.graphml,80,123,138
grafo4508.60.graphml,60,77,20
grafo4509.64.graphml,64,83,33
grafo451.23.graphml,23,23,0
grafo4510.55.graphml,55,75,24
grafo4511.77.graphml,77,103,53
grafo4512.60.graphml,60,73,13
grafo4513.53.graphml,53,70,19
grafo4514.66.graphml,66,81,20
grafo4515.62.graphml,62,78,24
grafo4516.59.graphml,59,79,26
grafo4517.80.graphml,80,112,54
grafo4518.50.graphml,50,66,19
grafo4519.75.graphml,75,98,34
grafo452.14.graphml,14,13,0
grafo4520.66.graphml,66,84,28
grafo4521.66.graphml,66,92,33
grafo4522.81.graphml,81,94,11
grafo4523.74.graphml,74,93,23
grafo4524.82.graphml,82,118,104
grafo4525.72.graphml,72,96,45
grafo4526.66.graphml,66,91,44
grafo4527.64.graphml,64,80,11
grafo4528.55.graphml,55,67,7
grafo4529.77.graphml,77,107,54
grafo453.12.graphml,12,11,0
grafo4530.54.graphml,54,76,51
grafo4531.78.graphml,78,109,86
grafo4532.63.graphml,63,73,8
grafo4533.77.graphml,77,105,62
grafo4534.81.graphml,81,101,29
grafo4535.52.graphml,52,67,10
grafo4536.83.graphml,83,102,33
grafo4537.75.graphml,75,106,44
grafo4538.62.graphml,62,85,39
grafo4539.64.graphml,64,86,22
grafo454.17.graphml,17,17,0
grafo4540.54.graphml,54,66,3
grafo4541.61.graphml,61,80,22
grafo4542.59.graphml,59,80,40
grafo4543.84.graphml,84,111,39
grafo4544.82.graphml,82,104,47
grafo4545.80.graphml,80,114,106
grafo4546.59.graphml,59,74,27
grafo4547.64.graphml,64,88,53
grafo4548.60.graphml,60,72,8
grafo4549.60.graphml,60,79,29
grafo455.10.graphml,10,10,0
grafo4550.65.graphml,65,91,43
grafo4551.61.graphml,61,77,17
grafo4552.78.graphml,78,108,72
grafo4553.62.graphml,62,88,48
grafo4554.77.graphml,77,100,63
grafo4555.77.graphml,77,99,27
grafo4556.52.graphml,52,68,15
grafo4557.60.graphml,60,74,18
grafo4558.70.graphml,70,92,38
grafo4559.65.graphml,65,93,57
grafo456.29.graphml,29,36,10
grafo4561.62.graphml,62,82,24
grafo4562.60.graphml,60,79,41
grafo4563.64.graphml,64,87,45
grafo4564.72.graphml,72,97,21
grafo4565.56.graphml,56,71,25
grafo4566.62.graphml,62,85,66
grafo4567.51.graphml,51,64,7
grafo4568.80.graphml,80,115,88
grafo4569.58.graphml,58,78,27
grafo457.12.graphml,12,15,0
grafo4570.72.graphml,72,90,32
grafo4571.54.graphml,54,76,39
grafo4572.74.graphml,74,98,45
grafo4573.57.graphml,57,82,54
grafo4574.77.graphml,77,103,50
grafo4575.60.graphml,60,77,37
grafo4576.71.graphml,71,92,32
grafo4577.51.graphml,51,68,24
grafo4578.63.graphml,63,80,36
grafo4579.53.graphml,53,65,16
grafo458.14.graphml,14,17,2
grafo4580.50.graphml,50,63,18
grafo4581.67.graphml,67,82,20
grafo4582.64.graphml,64,83,22
grafo4583.59.graphml,59,80,37
grafo4584.64.graphml,64,89,45
grafo4585.66.graphml,66,85,28
grafo4586.80.graphml,80,111,95
grafo4587.72.graphml,72,96,36
grafo4588.56.graphml,56,74,24
grafo4589.73.graphml,73,99,44
grafo459.17.graphml,17,20,1
grafo4590.54.graphml,54,72,26
grafo4591.59.graphml,59,83,47
grafo4592.56.graphml,56,71,25
grafo4593.62.graphml,62,76,18
grafo4594.79.graphml,79,104,40
grafo4595.77.graphml,77,95,29
grafo4596.59.graphml,59,83,56
grafo4597.55.graphml,55,60,4
grafo4598.61.graphml,61,79,41
grafo4599.73.graphml,73,85,16
grafo460.10.graphml,10,9,0
grafo4600.51.graphml,51,62,14
grafo4601.56.graphml,56,71,20
grafo4602.51.graphml,51,64,9
grafo4603.50.graphml,50,69,23
grafo4604.78.graphml,78,106,63
grafo4605.58.graphml,58,84,43
grafo4606.64.graphml,64,82,30
grafo4607.82.graphml,82,108,90
grafo4608.83.graphml,83,114,92
grafo4609.65.graphml,65,98,102
grafo461.10.graphml,10,10,0
grafo4610.82.graphml,82,109,50
grafo4611.59.graphml,59,81,39
grafo4612.61.graphml,61,94,48
grafo4613.77.graphml,77,120,107
grafo4614.76.graphml,76,102,65
grafo4615.59.graphml,59,75,26
grafo4616.61.graphml,61,81,28
grafo4617.76.graphml,76,108,77
grafo4618.80.graphml,80,104,45
grafo4619.63.graphml,63,87,38
grafo462.10.graphml,10,10,0
grafo4620.60.graphml,60,75,19
grafo4621.56.graphml,56,67,20
grafo4622.48.graphml,48,59,4
grafo4623.70.graphml,70,101,56
grafo4624.53.graphml,53,64,10
grafo4625.66.graphml,66,85,36
grafo4626.80.graphml,80,99,27
grafo4627.53.graphml,53,72,25
grafo4628.59.graphml,59,80,26
grafo4629.64.graphml,64,90,67
grafo463.15.graphml,15,22,2
grafo4630.64.graphml,64,79,22
grafo4631.63.graphml,63,96,68
grafo4632.77.graphml,77,109,59
grafo4633.65.graphml,65,83,30
grafo4634.61.graphml,61,87,65
grafo4635.67.graphml,67,79,8
grafo4636.82.graphml,82,117,78
grafo4637.63.graphml,63,85,55
grafo4638.68.graphml,68,98,60
grafo4639.82.graphml,82,107,43
grafo464.17.graphml,17,22,1
grafo4640.75.graphml,75,103,59
grafo4641.79.graphml,79,104,43
grafo4642.63.graphml,63,84,28
grafo4643.71.graphml,71,96,28
grafo4644.84.graphml,84,121,93
grafo4645.54.graphml,54,66,13
grafo4646.62.graphml,62,78,12
grafo4647.62.graphml,62,89,50
grafo4648.59.graphml,59,74,17
grafo4649.85.graphml,85,112,60
grafo465.10.graphml,10,10,0
grafo4650.76.graphml,76,110,58
grafo4651.56.graphml,56,76,32
grafo4652.74.graphml,74,99,48
grafo4653.62.graphml,62,95,63
grafo4654.74.graphml,74,109,105
grafo4655.56.graphml,56,80,39
grafo4656.66.graphml,66,81,29
grafo4657.79.graphml,79,113,85
grafo4658.76.graphml,76,109,98
grafo4659.59.graphml,59,79,18
grafo466.10.graphml,10,10,0
grafo4660.63.graphml,63,88,58
grafo4661.55.graphml,55,69,11
grafo4662.50.graphml,50,63,9
grafo4663.70.graphml,70,104,80
grafo4664.63.graphml,63,77,21
grafo4665.76.graphml,76,109,69
grafo4666.56.graphml,56,75,13
grafo4667.55.graphml,55,72,21
grafo4668.61.graphml,61,90,55
grafo4669.75.graphml,75,96,26
grafo467.15.graphml,15,24,8
grafo4670.58.graphml,58,74,25
grafo4671.62.graphml,62,84,30
grafo4672.76.graphml,76,119,114
grafo4674.75.graphml,75,113,84
grafo4675.55.graphml,55,83,61
grafo4676.64.graphml,64,91,52
grafo4677.52.graphml,52,72,24
grafo4678.58.graphml,58,75,20
grafo4679.63.graphml,63,87,44
grafo468.19.graphml,19,31,8
grafo4680.76.graphml,76,96,34
grafo4681.63.graphml,63,79,16
grafo4682.55.graphml,55,70,8
grafo4683.75.graphml,75,87,17
grafo4684.63.graphml,63,82,22
grafo4685.56.graphml,56,71,10
grafo4686.65.graphml,65,85,35
grafo4687.79.graphml,79,111,100
grafo4688.59.graphml,59,76,23
grafo4689.59.graphml,59,71,6
grafo469.18.graphml,18,21,1
grafo4690.61.graphml,61,83,23
grafo4691.62.graphml,62,85,30
grafo4692.76.graphml,76,101,49
grafo4693.63.graphml,63,82,35
grafo4694.76.graphml,76,110,84
grafo4695.62.graphml,62,85,34
grafo4696.80.graphml,80,121,101
grafo4697.59.graphml,59,77,27
grafo4698.55.graphml,55,74,15
grafo4699.55.graphml,55,78,45
grafo470.17.graphml,17,19,2
grafo4700.57.graphml,57,76,24
grafo4701.54.graphml,54,67,13
grafo4702.63.graphml,63,89,76
grafo4703.78.graphml,78,108,69
grafo4704.60.graphml,60,88,68
grafo4705.64.graphml,64,74,9
grafo4706.58.graphml,58,83,63
grafo4707.54.graphml,54,75,37
grafo4708.76.graphml,76,91,10
grafo4709.70.graphml,70,97,55
grafo471.18.graphml,18,18,0
grafo4710.78.graphml,78,110,80
grafo4711.65.graphml,65,85,42
grafo4712.64.graphml,64,85,31
grafo4713.61.graphml,61,88,54
grafo4714.62.graphml,62,80,20
grafo4715.62.graphml,62,76,25
grafo4716.53.graphml,53,76,44
grafo4717.59.graphml,59,82,45
grafo4718.64.graphml,64,97,54
grafo4719.54.graphml,54,78,56
grafo472.12.graphml,12,11,0
grafo4720.81.graphml,81,109,62
grafo4721.77.graphml,77,98,28
grafo4722.64.graphml,64,80,20
grafo4723.58.graphml,58,70,12
grafo4724.75.graphml,75,107,63
grafo4725.75.graphml,75,106,71
grafo4726.51.graphml,51,67,15
grafo4727.66.graphml,66,88,34
grafo4728.51.graphml,51,65,8
grafo4729.63.graphml,63,80,42
grafo473.10.graphml,10,10,0
grafo4730.58.graphml,58,86,50
grafo4731.63.graphml,63,86,44
grafo4732.74.graphml,74,96,40
grafo4733.73.graphml,73,95,22
grafo4734.49.graphml,49,59,9
grafo4735.80.graphml,80,108,47
grafo4736.52.graphml,52,65,10
grafo4737.66.graphml,66,86,30
grafo4738.65.graphml,65,89,34
grafo4739.57.graphml,57,72,15
grafo474.10.graphml,10,10,0
grafo4740.60.graphml,60,79,40
grafo4741.61.graphml,61,85,42
grafo4742.77.graphml,77,95,29
grafo4743.76.graphml,76,109,79
grafo4744.58.graphml,58,75,13
grafo4745.81.graphml,81,115,109
grafo4746.67.graphml,67,92,47
grafo4747.55.graphml,55,69,24
grafo4748.66.graphml,66,85,26
grafo4749.61.graphml,61,73,21
grafo475.15.graphml,15,22,3
grafo4750.53.graphml,53,64,13
grafo4751.57.graphml,57,71,23
grafo4752.81.graphml,81,109,72
grafo4753.69.graphml,69,92,26
grafo4754.61.graphml,61,81,32
grafo4755.70.graphml,70,91,37
grafo4756.51.graphml,51,70,24
grafo4757.72.graphml,72,97,38
grafo4758.72.graphml,72,89,27
grafo4759.79.graphml,79,108,60
grafo476.19.graphml,19,18,0
grafo4760.55.graphml,55,73,16
grafo4761.64.graphml,64,93,53
grafo4762.54.graphml,54,70,14
grafo4763.68.graphml,68,84,14
grafo4764.83.graphml,83,112,81
grafo4765.80.graphml,80,103,60
grafo4766.51.graphml,51,73,24
grafo4767.78.graphml,78,106,44
grafo4768.51.graphml,51,57,8
grafo4769.53.graphml,53,72,36
grafo477.13.graphml,13,13,0
grafo4770.60.graphml,60,74,20
grafo4771.73.graphml,73,102,67
grafo4772.58.graphml,58,75,35
grafo4773.57.graphml,57,79,43
grafo4774.65.graphml,65,85,22
grafo4775.62.graphml,62,90,61
grafo4776.65.graphml,65,95,73
grafo4777.61.graphml,61,75,14
grafo4778.77.graphml,77,106,57
grafo4779.58.graphml,58,84,43
grafo478.33.graphml,33,38,3
grafo4780.56.graphml,56,69,9
grafo4781.57.graphml,57,74,31
grafo4782.66.graphml,66,100,114
grafo4783.80.graphml,80,107,46
grafo4785.79.graphml,79,109,81
grafo4786.62.graphml,62,81,28
grafo4787.58.graphml,58,72,11
grafo4788.60.graphml,60,75,24
grafo4789.71.graphml,71,94,28
grafo479.17.graphml,17,23,3
grafo4790.62.graphml,62,85,35
grafo4791.78.graphml,78,99,35
grafo4792.58.graphml,58,69,6
grafo4793.63.graphml,63,86,38
grafo4794.71.graphml,71,101,45
grafo4795.60.graphml,60,93,75
grafo4796.58.graphml,58,73,28
grafo4797.75.graphml,75,105,52
grafo4798.58.graphml,58,78,33
grafo4799.58.graphml,58,76,23
grafo480.15.graphml,15,15,0
grafo4800.73.graphml,73,89,24
grafo4801.69.graphml,69,95,84
grafo4802.75.graphml,75,98,39
grafo4803.53.graphml,53,70,32
grafo4804.65.graphml,65,83,24
grafo4805.70.graphml,70,88,19
grafo4806.49.graphml,49,63,9
grafo4807.72.graphml,72,91,22
grafo4808.59.graphml,59,78,13
grafo4809.59.graphml,59,80,22
grafo481.80.graphml,80,108,85
grafo4810.72.graphml,72,88,14
grafo4811.62.graphml,62,79,18
grafo4812.57.graphml,57,75,28
grafo4813.60.graphml,60,74,21
grafo4814.68.graphml,68,90,39
grafo4815.57.graphml,57,69,9
grafo4816.57.graphml,57,77,28
grafo4817.55.graphml,55,80,54
grafo4818.65.graphml,65,84,36
grafo4819.72.graphml,72,97,39
grafo482.13.graphml,13,18,2
grafo4820.66.graphml,66,100,93
grafo4821.55.graphml,55,79,34
grafo4822.72.graphml,72,100,54
grafo4823.62.graphml,62,76,11
grafo4824.53.graphml,53,69,16
grafo4825.83.graphml,83,110,62
grafo4826.79.graphml,79,102,41
grafo4827.55.graphml,55,73,34
grafo4828.65.graphml,65,88,35
grafo4829.56.graphml,56,69,16
grafo483.15.graphml,15,20,3
grafo4830.72.graphml,72,101,70
grafo4831.56.graphml,56,86,64
grafo4832.59.graphml,59,74,19
grafo4833.83.graphml,83,120,111
grafo4834.74.graphml,74,91,21
grafo4835.59.graphml,59,80,64
grafo4836.56.graphml,56,78,25
grafo4837.77.graphml,77,106,44
grafo4838.58.graphml,58,86,58
grafo4839.63.graphml,63,87,47
grafo484.30.graphml,30,35,0
grafo4840.59.graphml,59,82,23
grafo4841.67.graphml,67,90,48
grafo4842.58.graphml,58,81,39
grafo4843.53.graphml,53,70,23
grafo4844.58.graphml,58,69,6
grafo4845.79.graphml,79,99,41
grafo4846.62.graphml,62,76,13
grafo4847.56.graphml,56,86,40
grafo4848.65.graphml,65,80,17
grafo4849.54.graphml,54,68,9
grafo485.16.graphml,16,20,1
grafo4850.55.graphml,55,75,30
grafo4851.58.graphml,58,80,27
grafo4852.58.graphml,58,79,39
grafo4853.49.graphml,49,62,4
grafo4854.57.graphml,57,76,14
grafo4855.77.graphml,77,106,58
grafo4856.60.graphml,60,80,25
grafo4857.62.graphml,62,76,8
grafo4858.74.graphml,74,105,57
grafo4859.59.graphml,59,78,28
grafo486.13.graphml,13,16,0
grafo4860.54.graphml,54,75,39
grafo4861.55.graphml,55,76,31
grafo4862.51.graphml,51,67,15
grafo4863.61.graphml,61,84,37
grafo4864.58.graphml,58,73,16
